Running training on CPU
Loading dataset train
Found pregenerated data dir.
Loading complete. Took 0.01 s.
Loading dataset validation
Found pregenerated data dir.
Loading complete. Took 0.00 s.
Building models...
Completed model building. Took 22.25 s.
                                                                                                                                                                     
Preparation complete. Starting training...
Training model...
Skipping gesture_null image visualization: gesture_null tensor is not image-like (got shape torch.Size([16, 6]))
Skipping domain_null image visualization: domain_null tensor is not image-like (got shape torch.Size([16, 25]))
{'epoch': 0, 'batch': 0, 'train_loss': 1.728, 'train_domain_loss': 3.212, 'train_null_loss': 1.728, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 11, 'train_loss': 1.793, 'train_domain_loss': 3.229, 'train_null_loss': 1.793, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 12, 'train_loss': 1.762, 'train_domain_loss': 3.223, 'train_null_loss': 1.762, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 13, 'train_loss': 1.785, 'train_domain_loss': 3.231, 'train_null_loss': 1.785, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 14, 'train_loss': 1.777, 'train_domain_loss': 3.228, 'train_null_loss': 1.777, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 15, 'train_loss': 1.866, 'train_domain_loss': 3.215, 'train_null_loss': 1.866, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 16, 'train_loss': 1.828, 'train_domain_loss': 3.209, 'train_null_loss': 1.828, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 17, 'train_loss': 1.819, 'train_domain_loss': 3.18, 'train_null_loss': 1.819, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 18, 'train_loss': 1.785, 'train_domain_loss': 3.204, 'train_null_loss': 1.785, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 19, 'train_loss': 1.758, 'train_domain_loss': 3.229, 'train_null_loss': 1.758, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 20, 'train_loss': 1.849, 'train_domain_loss': 3.234, 'train_null_loss': 1.849, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 21, 'train_loss': 1.862, 'train_domain_loss': 3.223, 'train_null_loss': 1.862, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 22, 'train_loss': 1.851, 'train_domain_loss': 3.267, 'train_null_loss': 1.851, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 23, 'train_loss': 1.796, 'train_domain_loss': 3.262, 'train_null_loss': 1.796, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 24, 'train_loss': 1.851, 'train_domain_loss': 3.205, 'train_null_loss': 1.851, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 25, 'train_loss': 1.787, 'train_domain_loss': 3.265, 'train_null_loss': 1.787, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 26, 'train_loss': 1.776, 'train_domain_loss': 3.244, 'train_null_loss': 1.776, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 27, 'train_loss': 1.804, 'train_domain_loss': 3.218, 'train_null_loss': 1.804, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 28, 'train_loss': 1.725, 'train_domain_loss': 3.211, 'train_null_loss': 1.725, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 29, 'train_loss': 1.844, 'train_domain_loss': 3.194, 'train_null_loss': 1.844, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 30, 'train_loss': 1.761, 'train_domain_loss': 3.244, 'train_null_loss': 1.761, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 31, 'train_loss': 1.783, 'train_domain_loss': 3.221, 'train_null_loss': 1.783, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 32, 'train_loss': 1.802, 'train_domain_loss': 3.194, 'train_null_loss': 1.802, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 33, 'train_loss': 1.86, 'train_domain_loss': 3.243, 'train_null_loss': 1.86, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 34, 'train_loss': 1.818, 'train_domain_loss': 3.21, 'train_null_loss': 1.818, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 35, 'train_loss': 1.84, 'train_domain_loss': 3.222, 'train_null_loss': 1.84, 'train_embed_loss': nan, 'train_loss_diff': nan}
{'epoch': 0, 'batch': 36, 'train_loss': 1.784, 'train_domain_loss': 3.236, 'train_null_loss': 1.784, 'train_embed_loss': nan, 'train_loss_diff': nan}
Running validation...
